employee_id,avg_leadership_score,completed_mentorships,last_promotion_status,high_potential_flag,promotion_ready_flag
50669,3.4850000000000003,0,promoted,no,no
50670,2.3633333333333333,1,unknown,no,no
50671,2.9625,1,not_promoted,no,no
50675,3.704,1,not_promoted,yes,no
50677,3.9125,5,promoted,yes,no
50678,0.0,3,promoted,no,no
50687,3.0,2,not_promoted,no,yes
50692,2.16,0,promoted,no,no
50693,2.72,0,not_promoted,no,no
50697,3.178,1,not_promoted,no,no
50707,2.40875,0,unknown,no,no
50711,2.7380000000000004,0,not_promoted,no,no
50718,2.533333333333333,2,not_promoted,no,yes
50726,2.655,0,promoted,no,no
50731,0.0,1,promoted,no,no
50734,2.9880000000000004,0,not_promoted,no,no
50737,3.23,0,not_promoted,no,no
50740,3.13,2,unknown,no,yes
50742,2.393333333333333,0,promoted,no,no
50747,3.53,3,not_promoted,yes,yes
50751,0.0,2,promoted,no,no
50753,2.2960000000000003,1,not_promoted,no,no
50755,2.5125,0,promoted,no,no
50757,4.015,0,promoted,yes,no
50759,3.8533333333333335,0,not_promoted,yes,no
50764,3.08,2,not_promoted,no,yes
50768,2.9333333333333336,0,promoted,no,no
50770,0.0,0,promoted,no,no
50771,3.07,0,promoted,no,no
50782,2.1333333333333333,0,not_promoted,no,no
50784,2.8366666666666664,0,not_promoted,no,no
50789,1.5166666666666666,0,not_promoted,no,no
50790,2.778,2,not_promoted,no,yes
50797,2.765,1,promoted,no,no
50799,0.0,0,promoted,no,no
50800,2.4925,0,not_promoted,no,no
50803,3.83,0,promoted,yes,no
50805,1.1733333333333331,2,not_promoted,no,yes
50808,2.67,1,promoted,no,no
50809,2.185,1,promoted,no,no
50812,2.9933333333333327,2,promoted,no,no
50813,2.995,2,not_promoted,no,yes
50815,3.075,0,not_promoted,no,no
50818,2.21,0,promoted,no,no
50819,2.992,1,not_promoted,no,no
50829,2.17,1,not_promoted,no,no
50830,1.59,3,promoted,no,no
50832,2.46,0,not_promoted,no,no
50835,1.79,2,not_promoted,no,yes
50841,1.31,0,not_promoted,no,no
50853,1.725,1,not_promoted,no,no
50854,1.8766666666666667,4,promoted,no,no
50858,0.0,3,promoted,no,no
50861,3.16,1,promoted,no,no
50862,3.11,0,promoted,no,no
50865,4.31,1,promoted,yes,no
50867,2.0966666666666662,0,promoted,no,no
50872,2.66,1,promoted,no,no
50873,2.975,1,not_promoted,no,no
50875,2.776,0,promoted,no,no
50891,3.64,0,promoted,yes,no
50894,1.96,2,promoted,no,no
50895,3.606666666666667,1,promoted,yes,no
50897,3.2975,2,promoted,no,no
50898,1.6466666666666667,0,not_promoted,no,no
50901,3.235,0,promoted,no,no
50911,2.54,0,not_promoted,no,no
50912,3.0066666666666664,2,promoted,no,no
50916,4.9,0,promoted,yes,no
50917,2.835,3,not_promoted,no,yes
50924,2.6,1,promoted,no,no
50928,2.8325,2,promoted,no,no
50934,2.78,1,promoted,no,no
50938,2.6475,0,not_promoted,no,no
50940,3.056666666666666,0,promoted,no,no
50941,3.9866666666666655,1,promoted,yes,no
50944,4.43,1,promoted,yes,no
50945,2.236666666666667,2,not_promoted,no,yes
50949,3.74,0,promoted,yes,no
50950,3.62,1,not_promoted,yes,no
50953,2.303333333333333,2,promoted,no,no
50958,4.022,0,promoted,yes,no
50967,3.237142857142857,3,not_promoted,no,yes
50977,3.135,2,promoted,no,no
50978,2.06,1,promoted,no,no
50980,2.865,1,promoted,no,no
50982,3.305,2,not_promoted,no,yes
50984,3.3166666666666664,0,promoted,no,no
50988,2.9425000000000003,1,promoted,no,no
50990,3.346666666666667,1,not_promoted,no,no
50991,2.606,1,promoted,no,no
50996,2.685,1,not_promoted,no,no
50997,3.4066666666666663,0,not_promoted,no,no
51004,3.365,0,not_promoted,no,no
51015,2.91,0,not_promoted,no,no
51016,1.816,1,not_promoted,no,no
51019,0.0,0,not_promoted,no,no
51020,3.4620000000000006,0,promoted,no,no
51021,3.68,0,not_promoted,yes,no
51024,2.9450000000000003,0,not_promoted,no,no
51025,2.86,1,unknown,no,no
51026,3.04,0,promoted,no,no
51029,2.7533333333333334,0,not_promoted,no,no
51033,0.0,2,not_promoted,no,yes
51040,3.9933333333333336,4,promoted,yes,no
51042,2.01,0,not_promoted,no,no
51044,3.5250000000000004,2,promoted,yes,no
51046,2.096666666666667,0,promoted,no,no
51054,4.86,0,promoted,yes,no
51056,3.84,2,promoted,yes,no
51058,2.6066666666666665,1,not_promoted,no,no
51060,1.73,0,promoted,no,no
51068,3.3175,0,promoted,no,no
51069,3.205,0,promoted,no,no
51077,3.6466666666666665,1,promoted,yes,no
51080,2.76,1,promoted,no,no
51081,4.8,0,not_promoted,yes,no
51082,1.93,2,not_promoted,no,yes
51084,2.953333333333333,1,not_promoted,no,no
51094,4.0,0,not_promoted,yes,no
51097,2.1725,1,not_promoted,no,no
51102,3.4266666666666663,0,promoted,no,no
51110,2.135,1,not_promoted,no,no
51113,1.6666666666666667,0,not_promoted,no,no
51115,2.625,2,promoted,no,no
51120,3.51,0,not_promoted,yes,no
51121,2.8280000000000003,0,unknown,no,no
51123,0.0,1,promoted,no,no
51126,3.695,1,promoted,yes,no
51144,3.25,0,not_promoted,no,no
51145,2.57,1,not_promoted,no,no
51147,3.3375,0,promoted,no,no
51150,2.345,2,promoted,no,no
51151,3.35,2,not_promoted,no,yes
51155,3.773333333333333,0,promoted,yes,no
51157,3.2750000000000004,0,promoted,no,no
51158,4.35,0,not_promoted,yes,no
51159,2.3,2,promoted,no,no
51163,1.8,0,promoted,no,no
51171,2.545,0,not_promoted,no,no
51177,3.453333333333333,0,promoted,no,no
51178,3.18,1,promoted,no,no
51180,3.3000000000000003,0,not_promoted,no,no
51195,3.92,0,not_promoted,yes,no
51199,3.3660000000000005,1,not_promoted,no,no
51202,1.895,1,promoted,no,no
51205,2.75,2,not_promoted,no,yes
51207,0.0,1,not_promoted,no,no
51211,2.86,1,not_promoted,no,no
51214,3.7616666666666663,2,promoted,yes,no
51216,3.903333333333333,1,not_promoted,yes,no
51219,3.7239999999999993,3,not_promoted,yes,yes
51229,4.94,1,not_promoted,yes,no
51231,2.595,0,not_promoted,no,no
51232,4.82,1,promoted,yes,no
51240,2.1875,2,not_promoted,no,yes
51241,2.55,1,promoted,no,no
51247,1.13,0,promoted,no,no
51249,4.175,0,not_promoted,yes,no
51252,4.425,0,not_promoted,yes,no
51256,0.0,0,not_promoted,no,no
51259,3.34,1,not_promoted,no,no
51263,2.52,1,promoted,no,no
51264,2.185,0,promoted,no,no
51267,2.8975,1,promoted,no,no
51292,2.6275,0,unknown,no,no
51294,3.12,1,promoted,no,no
51307,3.68,1,not_promoted,yes,no
51311,4.01,0,not_promoted,yes,no
51312,4.355,1,not_promoted,yes,no
51324,3.338,1,unknown,no,no
51328,3.278571428571429,0,not_promoted,no,no
51331,4.140000000000001,2,promoted,yes,no
51334,2.396,0,promoted,no,no
51338,2.95,1,not_promoted,no,no
51340,0.0,4,not_promoted,no,yes
51347,3.02,0,not_promoted,no,no
51352,3.67,1,not_promoted,yes,no
51355,2.933333333333333,0,promoted,no,no
51358,2.3166666666666664,2,unknown,no,yes
51360,4.003333333333333,1,promoted,yes,no
51362,2.615,0,unknown,no,no
51375,2.983333333333333,1,promoted,no,no
51376,2.747142857142857,1,not_promoted,no,no
51379,4.053333333333334,1,not_promoted,yes,no
51385,3.1,0,not_promoted,no,no
51388,4.64,2,promoted,yes,no
51389,3.4075,2,promoted,no,no
51390,2.8966666666666665,0,not_promoted,no,no
51391,3.205,0,not_promoted,no,no
51393,3.3175,1,promoted,no,no
51396,2.33,1,promoted,no,no
51398,3.44,2,promoted,no,no
51402,2.8200000000000003,2,promoted,no,no
51405,2.625,0,promoted,no,no
51406,3.35,1,unknown,no,no
51409,0.0,1,not_promoted,no,no
51413,1.775,0,unknown,no,no
51417,3.73,0,promoted,yes,no
51420,3.203333333333333,1,promoted,no,no
51422,0.0,2,promoted,no,no
51425,0.0,0,not_promoted,no,no
51428,3.22,2,promoted,no,no
51433,2.323333333333333,1,promoted,no,no
51435,2.275,0,promoted,no,no
51436,2.92,1,promoted,no,no
51446,2.353333333333333,1,promoted,no,no
51463,3.2000000000000006,0,not_promoted,no,no
51465,3.965,0,promoted,yes,no
51467,2.27,0,not_promoted,no,no
51470,1.68,1,promoted,no,no
51473,2.645,1,not_promoted,no,no
51475,2.9,3,promoted,no,no
51488,2.7775,3,not_promoted,no,yes
51492,2.9450000000000003,1,promoted,no,no
51495,3.16,2,not_promoted,no,yes
51499,2.955,0,not_promoted,no,no
51506,4.08,0,not_promoted,yes,no
51527,0.0,1,not_promoted,no,no
51536,0.0,0,not_promoted,no,no
51540,4.225,2,not_promoted,yes,yes
51545,2.48,0,promoted,no,no
51547,2.895,1,unknown,no,no
51548,1.95,1,not_promoted,no,no
51551,4.27,0,not_promoted,yes,no
51552,3.1125,1,unknown,no,no
51556,3.3,2,unknown,no,yes
51557,3.72,1,promoted,yes,no
51561,2.973333333333333,1,not_promoted,no,no
51565,1.9,0,promoted,no,no
51567,2.795,3,not_promoted,no,yes
51568,2.1566666666666667,0,promoted,no,no
51576,1.7733333333333334,0,not_promoted,no,no
51581,2.8200000000000003,0,not_promoted,no,no
51582,1.31,0,not_promoted,no,no
51593,3.05,1,not_promoted,no,no
51596,3.495,0,promoted,no,no
51598,3.59,0,not_promoted,yes,no
51599,4.67,1,not_promoted,yes,no
51600,3.36,1,promoted,no,no
51601,2.635,2,promoted,no,no
51602,0.0,0,not_promoted,no,no
51608,2.796666666666667,0,promoted,no,no
51609,2.5866666666666664,1,promoted,no,no
51629,1.75,0,not_promoted,no,no
51632,0.0,1,promoted,no,no
51638,4.26,0,not_promoted,yes,no
51640,2.5516666666666667,2,not_promoted,no,yes
51642,2.9075,1,unknown,no,no
51649,2.58,2,promoted,no,no
51656,2.4133333333333336,0,promoted,no,no
51658,3.89,1,not_promoted,yes,no
51660,1.98,0,not_promoted,no,no
51663,3.575,1,unknown,yes,no
51665,3.925,0,not_promoted,yes,no
51670,1.672,0,promoted,no,no
51672,3.4325,0,promoted,no,no
51682,3.518333333333333,0,not_promoted,yes,no
51683,2.01,0,not_promoted,no,no
51685,3.056666666666667,0,promoted,no,no
51689,3.885,0,not_promoted,yes,no
51690,2.595,3,promoted,no,no
51691,4.2,0,promoted,yes,no
51692,2.975,0,promoted,no,no
51699,3.02,1,promoted,no,no
51701,3.103333333333333,2,not_promoted,no,yes
51705,3.08,1,not_promoted,no,no
51707,2.58,1,not_promoted,no,no
51710,3.398000000000001,0,promoted,no,no
51712,4.43,1,promoted,yes,no
51713,3.055,1,promoted,no,no
51714,3.01,0,promoted,no,no
51723,0.0,2,unknown,no,yes
51728,3.2025,0,promoted,no,no
51729,1.435,0,not_promoted,no,no
51735,2.37,2,not_promoted,no,yes
51742,3.38,2,not_promoted,no,yes
51743,3.3275,2,not_promoted,no,yes
51757,3.242,1,not_promoted,no,no
51762,3.4175000000000004,0,promoted,no,no
51764,2.6633333333333336,2,not_promoted,no,yes
51766,1.393333333333333,1,promoted,no,no
51768,3.426,1,not_promoted,no,no
51770,2.692,1,not_promoted,no,no
51772,0.0,0,promoted,no,no
51794,2.28,2,not_promoted,no,yes
51802,3.4133333333333336,0,not_promoted,no,no
51803,2.6675,0,not_promoted,no,no
51809,4.13,1,promoted,yes,no
51819,3.253333333333334,2,not_promoted,no,yes
51823,0.0,0,promoted,no,no
51826,2.145,0,not_promoted,no,no
51829,3.4185714285714286,1,promoted,no,no
51830,2.66,1,not_promoted,no,no
51837,2.786666666666666,1,promoted,no,no
51842,2.915,0,not_promoted,no,no
51844,4.0600000000000005,0,promoted,yes,no
51851,4.51,1,not_promoted,yes,no
51855,3.1674999999999995,0,promoted,no,no
51857,3.085,2,not_promoted,no,yes
51865,4.56,2,not_promoted,yes,yes
51867,2.648,2,promoted,no,no
51868,1.305,1,promoted,no,no
51870,3.27,1,promoted,no,no
51871,2.065,3,promoted,no,no
51873,2.87,1,promoted,no,no
51875,3.026666666666667,3,promoted,no,no
51879,2.76,1,unknown,no,no
51881,2.4850000000000003,1,promoted,no,no
51882,2.65,2,not_promoted,no,yes
51889,3.4525,0,promoted,no,no
51908,2.31625,1,promoted,no,no
51910,4.0,1,not_promoted,yes,no
51913,4.75,0,unknown,yes,no
51916,2.13,0,not_promoted,no,no
51919,3.93,1,not_promoted,yes,no
51920,1.04,0,promoted,no,no
51921,3.2466666666666666,1,not_promoted,no,no
51933,2.25,0,not_promoted,no,no
51937,2.314,2,promoted,no,no
51946,2.6266666666666665,0,not_promoted,no,no
51947,3.56,3,promoted,yes,no
51955,3.2,0,not_promoted,no,no
51957,0.0,0,promoted,no,no
51963,2.825,1,not_promoted,no,no
51968,2.06,1,promoted,no,no
51974,4.1675,0,promoted,yes,no
51976,3.19,0,unknown,no,no
51993,3.338571428571428,1,promoted,no,no
51994,1.75,1,promoted,no,no
51995,2.646666666666667,3,promoted,no,no
51997,3.2075,0,promoted,no,no
52001,0.0,1,promoted,no,no
52004,0.0,1,promoted,no,no
52015,4.37,2,promoted,yes,no
52022,4.495,0,promoted,yes,no
52025,2.265,1,not_promoted,no,no
52027,2.3125,1,not_promoted,no,no
52030,3.0700000000000003,1,promoted,no,no
52046,2.705,2,promoted,no,no
52047,3.318,1,not_promoted,no,no
52049,2.39,0,not_promoted,no,no
52052,4.159999999999999,1,promoted,yes,no
52055,4.31,1,not_promoted,yes,no
52064,2.49,0,not_promoted,no,no
52067,4.84,1,promoted,yes,no
52073,0.0,3,promoted,no,no
52079,1.61,1,promoted,no,no
52091,2.55,3,not_promoted,no,yes
52096,3.15,0,not_promoted,no,no
52097,2.6366666666666667,1,not_promoted,no,no
52103,3.3225,1,not_promoted,no,no
52114,3.2925,1,promoted,no,no
52118,3.184,2,unknown,no,yes
52120,3.266666666666667,1,promoted,no,no
52126,2.8875,1,unknown,no,no
52130,4.73,0,not_promoted,yes,no
52131,0.0,1,not_promoted,no,no
52132,2.615,0,not_promoted,no,no
52133,2.1666666666666665,0,unknown,no,no
52135,1.8033333333333332,0,promoted,no,no
52136,2.86,1,promoted,no,no
52144,0.0,1,not_promoted,no,no
52145,3.044285714285714,0,not_promoted,no,no
52147,2.173333333333334,2,not_promoted,no,yes
52151,2.8,0,promoted,no,no
52157,2.53,1,promoted,no,no
52158,4.465,2,not_promoted,yes,yes
52172,1.65,0,not_promoted,no,no
52175,1.72,0,not_promoted,no,no
52177,2.935,3,not_promoted,no,yes
52178,3.18375,1,not_promoted,no,no
52184,2.7,3,not_promoted,no,yes
52200,3.015,0,unknown,no,no
52207,2.97,0,not_promoted,no,no
52209,2.905,0,promoted,no,no
52210,3.1,2,promoted,no,no
52214,3.2,0,promoted,no,no
52218,3.6983333333333337,0,promoted,yes,no
52220,3.04,0,promoted,no,no
52225,3.625,2,promoted,yes,no
52227,1.25,0,promoted,no,no
52235,3.0740000000000003,2,not_promoted,no,yes
52236,3.57,0,promoted,yes,no
52239,2.56,0,promoted,no,no
52243,3.95,2,promoted,yes,no
52245,2.93,1,not_promoted,no,no
52248,3.4825,2,promoted,no,no
52249,2.9925,2,promoted,no,no
52258,4.22,0,promoted,yes,no
52259,3.155,2,not_promoted,no,yes
52262,3.61,2,promoted,yes,no
52266,0.0,3,unknown,no,yes
52269,3.06,0,not_promoted,no,no
52270,2.965,0,promoted,no,no
52272,3.0066666666666664,0,promoted,no,no
52273,2.785,1,promoted,no,no
52280,1.09,2,promoted,no,no
52294,1.38,1,promoted,no,no
52300,2.54,0,promoted,no,no
52305,3.14,1,not_promoted,no,no
52306,4.550000000000001,2,promoted,yes,no
52307,2.518,1,not_promoted,no,no
52311,3.075,0,not_promoted,no,no
52316,0.0,1,promoted,no,no
52319,2.2975,2,not_promoted,no,yes
52330,2.567142857142857,1,unknown,no,no
52332,2.31,1,promoted,no,no
52336,2.395,2,not_promoted,no,yes
52339,3.674,3,promoted,yes,no
52347,2.6875,4,not_promoted,no,yes
52354,2.5,0,unknown,no,no
52358,3.4933333333333336,2,not_promoted,no,yes
52360,2.0,2,promoted,no,no
52364,1.01,1,not_promoted,no,no
52370,2.7975000000000003,1,promoted,no,no
52378,2.29,1,not_promoted,no,no
52384,3.1300000000000003,0,promoted,no,no
52387,1.83,1,promoted,no,no
52394,3.673333333333333,0,unknown,yes,no
52398,2.543333333333333,0,not_promoted,no,no
52400,2.9425,1,promoted,no,no
52408,2.49,1,promoted,no,no
52410,3.1566666666666663,0,not_promoted,no,no
52411,0.0,1,not_promoted,no,no
52412,3.4500000000000006,0,promoted,no,no
52422,3.49,1,not_promoted,no,no
52427,2.6300000000000003,1,not_promoted,no,no
52431,3.73,1,not_promoted,yes,no
52432,3.525,1,not_promoted,yes,no
52438,1.8666666666666665,1,promoted,no,no
52444,4.05,1,not_promoted,yes,no
52445,3.055,0,promoted,no,no
52448,2.975,1,not_promoted,no,no
52450,3.5700000000000003,2,not_promoted,yes,yes
52456,4.24,2,not_promoted,yes,yes
52463,4.043333333333334,0,promoted,yes,no
52464,4.66,1,promoted,yes,no
52469,2.15,2,not_promoted,no,yes
52471,2.418,1,not_promoted,no,no
52476,2.7060000000000004,1,unknown,no,no
52478,2.99,1,not_promoted,no,no
52484,3.75,1,promoted,yes,no
52495,2.73,1,promoted,no,no
52497,3.23,1,not_promoted,no,no
52500,2.465,0,promoted,no,no
52501,3.22,0,promoted,no,no
52505,0.0,1,promoted,no,no
52506,3.005,0,not_promoted,no,no
52507,2.2025,2,promoted,no,no
52508,3.283333333333333,0,promoted,no,no
52510,4.49,0,promoted,yes,no
52511,4.43,1,not_promoted,yes,no
52514,0.0,1,promoted,no,no
52521,4.033333333333333,0,not_promoted,yes,no
52524,1.94,1,not_promoted,no,no
52527,0.0,2,not_promoted,no,yes
52528,3.926,1,not_promoted,yes,no
52536,2.2533333333333334,1,promoted,no,no
52537,2.385,1,promoted,no,no
52539,3.4000000000000004,0,not_promoted,no,no
52547,2.285,1,not_promoted,no,no
52552,3.254,1,not_promoted,no,no
52555,0.0,1,not_promoted,no,no
52566,3.97,1,promoted,yes,no
52571,3.3599999999999994,0,not_promoted,no,no
52575,2.545,1,promoted,no,no
52586,1.68,2,not_promoted,no,yes
52589,3.563333333333334,2,promoted,yes,no
52590,3.26,1,not_promoted,no,no
52593,3.82,3,promoted,yes,no
52595,2.8516666666666666,1,promoted,no,no
52599,0.0,0,promoted,no,no
52606,2.355,1,promoted,no,no
52616,3.635,1,promoted,yes,no
52618,0.0,0,promoted,no,no
52620,3.3100000000000005,0,promoted,no,no
52621,2.023333333333333,1,not_promoted,no,no
52622,3.376666666666667,2,promoted,no,no
52623,2.615,1,promoted,no,no
52626,3.25,1,promoted,no,no
52628,3.2833333333333337,0,promoted,no,no
52629,2.84,0,not_promoted,no,no
52637,3.52,0,not_promoted,yes,no
52640,2.04,0,promoted,no,no
52641,3.7,4,unknown,yes,yes
52642,3.16,1,not_promoted,no,no
52646,2.605,0,not_promoted,no,no
52649,2.405,3,promoted,no,no
52650,3.915,2,not_promoted,yes,yes
52653,3.9,1,promoted,yes,no
52654,3.0900000000000003,0,not_promoted,no,no
52656,2.1733333333333333,0,promoted,no,no
52658,3.035,2,not_promoted,no,yes
52662,2.758,1,promoted,no,no
52666,2.052,2,not_promoted,no,yes
52669,1.785,2,promoted,no,no
52674,3.195,1,not_promoted,no,no
52676,1.6800000000000002,0,promoted,no,no
52678,2.16,1,promoted,no,no
52683,4.98,0,not_promoted,yes,no
52684,2.68,2,not_promoted,no,yes
52688,4.135,1,promoted,yes,no
52698,1.7766666666666666,0,not_promoted,no,no
52705,1.54,0,promoted,no,no
52708,3.5975,0,promoted,yes,no
52710,2.92,0,not_promoted,no,no
52713,1.948,2,not_promoted,no,yes
52721,3.51,0,not_promoted,yes,no
52722,1.2000000000000002,0,not_promoted,no,no
52724,3.33,4,promoted,no,no
52729,3.5650000000000004,0,not_promoted,yes,no
52730,4.23,1,promoted,yes,no
52731,2.64,3,not_promoted,no,yes
52742,3.144,1,promoted,no,no
52743,3.84,0,promoted,yes,no
52751,3.11,0,not_promoted,no,no
52755,1.695,0,not_promoted,no,no
52756,1.785,0,not_promoted,no,no
52757,3.545,2,not_promoted,yes,yes
52762,3.064,1,promoted,no,no
52769,3.058,1,not_promoted,no,no
52770,0.0,1,promoted,no,no
52771,2.89,0,promoted,no,no
52779,2.84,0,unknown,no,no
52782,3.3675,3,promoted,no,no
52786,1.565,2,promoted,no,no
52788,1.87,1,promoted,no,no
52793,3.52,0,not_promoted,yes,no
52795,2.978,3,unknown,no,yes
52797,3.04,0,not_promoted,no,no
52809,3.185,3,not_promoted,no,yes
52811,3.62,0,promoted,yes,no
52812,4.18,1,not_promoted,yes,no
52816,0.0,0,not_promoted,no,no
52828,3.803333333333333,0,not_promoted,yes,no
52831,4.1850000000000005,1,not_promoted,yes,no
52836,3.233333333333333,0,not_promoted,no,no
52839,3.638,0,not_promoted,yes,no
52842,0.0,1,promoted,no,no
52848,3.306666666666666,1,not_promoted,no,no
52852,3.35,1,not_promoted,no,no
52853,3.6,1,promoted,yes,no
52855,3.628,2,promoted,yes,no
52856,3.99,0,not_promoted,yes,no
52857,2.87,1,not_promoted,no,no
52861,3.96,1,promoted,yes,no
52864,1.98,1,not_promoted,no,no
52869,4.89,0,promoted,yes,no
52881,3.608000000000001,3,not_promoted,yes,yes
52883,2.9033333333333338,0,promoted,no,no
52886,2.36,2,promoted,no,no
52894,3.182500000000001,1,promoted,no,no
52902,2.6825,0,not_promoted,no,no
52904,2.1733333333333333,2,not_promoted,no,yes
52905,2.646666666666667,1,promoted,no,no
52913,2.145,1,promoted,no,no
52928,1.98,2,not_promoted,no,yes
52930,2.675,1,not_promoted,no,no
52933,3.205,2,promoted,no,no
52942,1.82,1,not_promoted,no,no
52945,1.37,6,promoted,no,no
52946,3.4625,0,promoted,no,no
52949,0.0,0,promoted,no,no
52954,1.6366666666666667,1,not_promoted,no,no
52964,2.465,4,not_promoted,no,yes
52970,2.52,0,promoted,no,no
52971,1.8275,1,promoted,no,no
52977,4.22,2,promoted,yes,no
52982,1.39,1,promoted,no,no
53002,3.245,1,not_promoted,no,no
53003,3.25,0,promoted,no,no
53006,3.495,1,not_promoted,no,no
53008,2.605,0,not_promoted,no,no
53014,3.986666666666667,0,promoted,yes,no
53016,2.6275,0,promoted,no,no
53023,4.175,1,promoted,yes,no
53026,0.0,2,not_promoted,no,yes
53028,2.646666666666667,0,promoted,no,no
53031,1.5133333333333334,2,promoted,no,no
53036,2.29,2,promoted,no,no
53039,3.06,1,not_promoted,no,no
53046,3.426666666666667,1,promoted,no,no
53049,3.0766666666666667,2,promoted,no,no
53051,2.1825,0,promoted,no,no
53056,2.7566666666666664,1,promoted,no,no
53057,3.016666666666666,0,not_promoted,no,no
53064,3.79,1,not_promoted,yes,no
53065,3.145,0,not_promoted,no,no
53070,3.165,0,not_promoted,no,no
53073,0.0,0,promoted,no,no
53075,1.805,1,not_promoted,no,no
53083,3.175,1,promoted,no,no
53099,3.65,0,promoted,yes,no
53103,3.2511111111111117,2,not_promoted,no,yes
53105,2.466,1,not_promoted,no,no
53115,4.29,1,not_promoted,yes,no
53120,2.8125,2,promoted,no,no
53122,3.0250000000000004,0,promoted,no,no
53123,3.52,0,not_promoted,yes,no
53130,3.34,3,promoted,no,no
53136,3.255,1,promoted,no,no
53140,3.1099999999999994,0,promoted,no,no
53141,3.73,1,not_promoted,yes,no
53147,0.0,1,promoted,no,no
53149,4.159999999999999,1,promoted,yes,no
53154,1.61,1,not_promoted,no,no
53162,2.2666666666666666,1,promoted,no,no
53163,3.49,0,unknown,no,no
53170,2.516,0,not_promoted,no,no
53187,1.09,0,not_promoted,no,no
53188,0.0,0,promoted,no,no
